party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Partito Socialista Italiano,Valle d'Aosta,2016,2015,33,0
Popolari per l'Italia,Valle d'Aosta,2016,2015,,1
Scelta Civica,Valle d'Aosta,2016,2015,40,0
Sinistra Ecologia Liberta',Valle d'Aosta,2016,2015,127,0
Sudtiroler Volkspartei,Valle d'Aosta,2016,2015,,1
Union Valdotaine,Valle d'Aosta,2016,2015,1502,0
Unione di Centro,Valle d'Aosta,2016,2015,0,0
Unione per il Trentino,Valle d'Aosta,2016,2015,,1
Centro Democratico,Lombardia,2016,2015,2502,0
Federazione dei Verdi,Lombardia,2016,2015,3116,0
Fratelli d'Italia Alleanza Nazionale,Lombardia,2016,2015,6983,0
Italia Dei Valori,Lombardia,2016,2015,1153,0
Lega Nord per l'indipendenza della Padania,Lombardia,2016,2015,52307,0
Movimento Associativo Italiani all'Estero,Lombardia,2016,2015,855,0
Movimento La Puglia in piu',Lombardia,2016,2015,523,0
Movimento Politico Forza Italia,Lombardia,2016,2015,9825,0
Nuovo Centrodestra,Lombardia,2016,2015,2973,0
Partito Autonomista Trentino Titolese,Lombardia,2016,2015,278,0
Partito della Rifondazione Comunista - Sinistra Europea,Lombardia,2016,2015,9685,0
Partito Democratico,Lombardia,2016,2015,102654,0
Partito Liberale Italiano,Lombardia,2016,2015,738,0
Partito Socialista Italiano,Lombardia,2016,2015,1996,0
Popolari per l'Italia,Lombardia,2016,2015,342,0
Scelta Civica,Lombardia,2016,2015,1826,0
Sinistra Ecologia Liberta',Lombardia,2016,2015,13781,0
Sudtiroler Volkspartei,Lombardia,2016,2015,835,0
Union Valdotaine,Lombardia,2016,2015,585,0
Unione di Centro,Lombardia,2016,2015,339,0
Unione per il Trentino,Lombardia,2016,2015,855,0
Centro Democratico,Liguria,2016,2015,300,0
Federazione dei Verdi,Liguria,2016,2015,464,0
Fratelli d'Italia Alleanza Nazionale,Liguria,2016,2015,967,0
Italia Dei Valori,Liguria,2016,2015,126,0
Lega Nord per l'indipendenza della Padania,Liguria,2016,2015,3292,0
Movimento Associativo Italiani all'Estero,Liguria,2016,2015,126,0
Movimento La Puglia in piu',Liguria,2016,2015,67,0
Movimento Politico Forza Italia,Liguria,2016,2015,1394,0
Nuovo Centrodestra,Liguria,2016,2015,203,0
Partito Autonomista Trentino Titolese,Liguria,2016,2015,47,0
Partito della Rifondazione Comunista - Sinistra Europea,Liguria,2016,2015,1579,0
Partito Democratico,Liguria,2016,2015,15303,0
Partito Liberale Italiano,Liguria,2016,2015,82,0
Partito Socialista Italiano,Liguria,2016,2015,283,0
Popolari per l'Italia,Liguria,2016,2015,41,0
Scelta Civica,Liguria,2016,2015,206,0
Sinistra Ecologia Liberta',Liguria,2016,2015,2210,0
Sudtiroler Volkspartei,Liguria,2016,2015,131,0
Union Valdotaine,Liguria,2016,2015,170,0
Unione di Centro,Liguria,2016,2015,37,0
Unione per il Trentino,Liguria,2016,2015,152,0
Centro Democratico,Trentino Alto Adige,2016,2015,140,0
Federazione dei Verdi,Trentino Alto Adige,2016,2015,801,0
Fratelli d'Italia Alleanza Nazionale,Trentino Alto Adige,2016,2015,389,0
Italia Dei Valori,Trentino Alto Adige,2016,2015,74,0
Lega Nord per l'indipendenza della Padania,Trentino Alto Adige,2016,2015,2112,0
Movimento Associativo Italiani all'Estero,Trentino Alto Adige,2016,2015,61,0
Movimento La Puglia in piu',Trentino Alto Adige,2016,2015,34,0
Movimento Politico Forza Italia,Trentino Alto Adige,2016,2015,336,0
Nuovo Centrodestra,Trentino Alto Adige,2016,2015,106,0
Partito Autonomista Trentino Titolese,Trentino Alto Adige,2016,2015,1550,0
Partito della Rifondazione Comunista - Sinistra Europea,Trentino Alto Adige,2016,2015,520,0
Partito Democratico,Trentino Alto Adige,2016,2015,5471,0
Partito Liberale Italiano,Trentino Alto Adige,2016,2015,31,0
Partito Socialista Italiano,Trentino Alto Adige,2016,2015,106,0
Popolari per l'Italia,Trentino Alto Adige,2016,2015,128,0
Scelta Civica,Trentino Alto Adige,2016,2015,134,0
Sinistra Ecologia Liberta',Trentino Alto Adige,2016,2015,918,0
Sudtiroler Volkspartei,Trentino Alto Adige,2016,2015,11163,0
Union Valdotaine,Trentino Alto Adige,2016,2015,27,0
Unione di Centro,Trentino Alto Adige,2016,2015,15,0
Unione per il Trentino,Trentino Alto Adige,2016,2015,831,0
Centro Democratico,Veneto,2016,2015,1385,0
Federazione dei Verdi,Veneto,2016,2015,1648,0
Fratelli d'Italia Alleanza Nazionale,Veneto,2016,2015,3123,0
Italia Dei Valori,Veneto,2016,2015,593,0
Lega Nord per l'indipendenza della Padania,Veneto,2016,2015,28666,0
Movimento Associativo Italiani all'Estero,Veneto,2016,2015,475,0
Movimento La Puglia in piu',Veneto,2016,2015,141,0
Movimento Politico Forza Italia,Veneto,2016,2015,3044,0
Nuovo Centrodestra,Veneto,2016,2015,859,0
Partito Autonomista Trentino Titolese,Veneto,2016,2015,195,0
Partito della Rifondazione Comunista - Sinistra Europea,Veneto,2016,2015,3140,0
Partito Democratico,Veneto,2016,2015,38701,0
Partito Liberale Italiano,Veneto,2016,2015,237,0
Partito Socialista Italiano,Veneto,2016,2015,705,0
Popolari per l'Italia,Veneto,2016,2015,108,0
Scelta Civica,Veneto,2016,2015,841,0
Sinistra Ecologia Liberta',Veneto,2016,2015,5555,0
Sudtiroler Volkspartei,Veneto,2016,2015,555,0
Union Valdotaine,Veneto,2016,2015,155,0
Unione di Centro,Veneto,2016,2015,152,0
Unione per il Trentino,Veneto,2016,2015,506,0
Centro Democratico,Friulia Venezia Giulia,2016,2015,417,0
Federazione dei Verdi,Friulia Venezia Giulia,2016,2015,481,0
Fratelli d'Italia Alleanza Nazionale,Friulia Venezia Giulia,2016,2015,1896,0
Italia Dei Valori,Friulia Venezia Giulia,2016,2015,151,0
Lega Nord per l'indipendenza della Padania,Friulia Venezia Giulia,2016,2015,5182,0
Movimento Associativo Italiani all'Estero,Friulia Venezia Giulia,2016,2015,169,0
Movimento La Puglia in piu',Friulia Venezia Giulia,2016,2015,53,0
Movimento Politico Forza Italia,Friulia Venezia Giulia,2016,2015,1138,0
Nuovo Centrodestra,Friulia Venezia Giulia,2016,2015,276,0
Partito Autonomista Trentino Titolese,Friulia Venezia Giulia,2016,2015,71,0
Partito della Rifondazione Comunista - Sinistra Europea,Friulia Venezia Giulia,2016,2015,1155,0
Partito Democratico,Friulia Venezia Giulia,2016,2015,9578,0
Partito Liberale Italiano,Friulia Venezia Giulia,2016,2015,110,0
Partito Socialista Italiano,Friulia Venezia Giulia,2016,2015,215,0
Popolari per l'Italia,Friulia Venezia Giulia,2016,2015,46,0
Scelta Civica,Friulia Venezia Giulia,2016,2015,203,0
Sinistra Ecologia Liberta',Friulia Venezia Giulia,2016,2015,1601,0
Sudtiroler Volkspartei,Friulia Venezia Giulia,2016,2015,349,0
Union Valdotaine,Friulia Venezia Giulia,2016,2015,79,0
Unione di Centro,Friulia Venezia Giulia,2016,2015,44,0
Unione per il Trentino,Friulia Venezia Giulia,2016,2015,100,0
Centro Democratico,Emilia Romagna,2016,2015,1079,0
Federazione dei Verdi,Emilia Romagna,2016,2015,1494,0
Fratelli d'Italia Alleanza Nazionale,Emilia Romagna,2016,2015,2491,0
Italia Dei Valori,Emilia Romagna,2016,2015,403,0
Lega Nord per l'indipendenza della Padania,Emilia Romagna,2016,2015,10897,0
Movimento Associativo Italiani all'Estero,Emilia Romagna,2016,2015,292,0
Movimento La Puglia in piu',Emilia Romagna,2016,2015,228,0
Movimento Politico Forza Italia,Emilia Romagna,2016,2015,2616,0
Nuovo Centrodestra,Emilia Romagna,2016,2015,1608,0
Partito Autonomista Trentino Titolese,Emilia Romagna,2016,2015,137,0
Partito della Rifondazione Comunista - Sinistra Europea,Emilia Romagna,2016,2015,4327,0
Partito Democratico,Emilia Romagna,2016,2015,77180,0
Partito Liberale Italiano,Emilia Romagna,2016,2015,306,0
Partito Socialista Italiano,Emilia Romagna,2016,2015,966,0
Popolari per l'Italia,Emilia Romagna,2016,2015,96,0
Scelta Civica,Emilia Romagna,2016,2015,751,0
Sinistra Ecologia Liberta',Emilia Romagna,2016,2015,5803,0
Sudtiroler Volkspartei,Emilia Romagna,2016,2015,387,0
Union Valdotaine,Emilia Romagna,2016,2015,182,0
Unione di Centro,Emilia Romagna,2016,2015,93,0
Unione per il Trentino,Emilia Romagna,2016,2015,310,0
Centro Democratico,Toscana,2016,2015,973,0
Federazione dei Verdi,Toscana,2016,2015,959,0
Fratelli d'Italia Alleanza Nazionale,Toscana,2016,2015,2288,0
Italia Dei Valori,Toscana,2016,2015,360,0
Lega Nord per l'indipendenza della Padania,Toscana,2016,2015,4253,0
Movimento Associativo Italiani all'Estero,Toscana,2016,2015,204,0
Movimento La Puglia in piu',Toscana,2016,2015,107,0
Movimento Politico Forza Italia,Toscana,2016,2015,1981,0
Nuovo Centrodestra,Toscana,2016,2015,455,0
Partito Autonomista Trentino Titolese,Toscana,2016,2015,81,0
Partito della Rifondazione Comunista - Sinistra Europea,Toscana,2016,2015,4652,0
Partito Democratico,Toscana,2016,2015,50922,0
Partito Liberale Italiano,Toscana,2016,2015,158,0
Partito Socialista Italiano,Toscana,2016,2015,938,0
Popolari per l'Italia,Toscana,2016,2015,74,0
Scelta Civica,Toscana,2016,2015,338,0
Sinistra Ecologia Liberta',Toscana,2016,2015,5935,0
Sudtiroler Volkspartei,Toscana,2016,2015,221,0
Union Valdotaine,Toscana,2016,2015,119,0
Unione di Centro,Toscana,2016,2015,81,0
Unione per il Trentino,Toscana,2016,2015,151,0
Centro Democratico,Umbria,2016,2015,126,0
Federazione dei Verdi,Umbria,2016,2015,129,0
Fratelli d'Italia Alleanza Nazionale,Umbria,2016,2015,639,0
Italia Dei Valori,Umbria,2016,2015,72,0
Lega Nord per l'indipendenza della Padania,Umbria,2016,2015,891,0
Movimento Associativo Italiani all'Estero,Umbria,2016,2015,43,0
Movimento La Puglia in piu',Umbria,2016,2015,15,0
Movimento Politico Forza Italia,Umbria,2016,2015,480,0
Nuovo Centrodestra,Umbria,2016,2015,221,0
Partito Autonomista Trentino Titolese,Umbria,2016,2015,10,0
Partito della Rifondazione Comunista - Sinistra Europea,Umbria,2016,2015,742,0
Partito Democratico,Umbria,2016,2015,8879,0
Partito Liberale Italiano,Umbria,2016,2015,33,0
Partito Socialista Italiano,Umbria,2016,2015,392,0
Popolari per l'Italia,Umbria,2016,2015,30,0
Scelta Civica,Umbria,2016,2015,88,0
Sinistra Ecologia Liberta',Umbria,2016,2015,816,0
Sudtiroler Volkspartei,Umbria,2016,2015,40,0
Union Valdotaine,Umbria,2016,2015,26,0
Unione di Centro,Umbria,2016,2015,46,0
Unione per il Trentino,Umbria,2016,2015,56,0
Centro Democratico,Marche,2016,2015,302,0
Federazione dei Verdi,Marche,2016,2015,298,0
Fratelli d'Italia Alleanza Nazionale,Marche,2016,2015,1029,0
Italia Dei Valori,Marche,2016,2015,128,0
Lega Nord per l'indipendenza della Padania,Marche,2016,2015,1598,0
Movimento Associativo Italiani all'Estero,Marche,2016,2015,78,0
Movimento La Puglia in piu',Marche,2016,2015,42,0
Movimento Politico Forza Italia,Marche,2016,2015,793,0
Nuovo Centrodestra,Marche,2016,2015,303,0
Partito Autonomista Trentino Titolese,Marche,2016,2015,26,0
Partito della Rifondazione Comunista - Sinistra Europea,Marche,2016,2015,974,0
Partito Democratico,Marche,2016,2015,11540,0
Partito Liberale Italiano,Marche,2016,2015,51,0
Partito Socialista Italiano,Marche,2016,2015,248,0
Popolari per l'Italia,Marche,2016,2015,151,0
Scelta Civica,Marche,2016,2015,158,0
Sinistra Ecologia Liberta',Marche,2016,2015,1379,0
Sudtiroler Volkspartei,Marche,2016,2015,55,0
Union Valdotaine,Marche,2016,2015,87,0
Unione di Centro,Marche,2016,2015,259,0
Unione per il Trentino,Marche,2016,2015,54,0
Centro Democratico,Lazio,2016,2015,1274,0
Federazione dei Verdi,Lazio,2016,2015,1630,0
Fratelli d'Italia Alleanza Nazionale,Lazio,2016,2015,9476,0
Italia Dei Valori,Lazio,2016,2015,657,0
Lega Nord per l'indipendenza della Padania,Lazio,2016,2015,3429,0
Movimento Associativo Italiani all'Estero,Lazio,2016,2015,641,0
Movimento La Puglia in piu',Lazio,2016,2015,296,0
Movimento Politico Forza Italia,Lazio,2016,2015,4247,0
Nuovo Centrodestra,Lazio,2016,2015,1463,0
Partito Autonomista Trentino Titolese,Lazio,2016,2015,126,0
Partito della Rifondazione Comunista - Sinistra Europea,Lazio,2016,2015,5642,0
Partito Democratico,Lazio,2016,2015,40978,0
Partito Liberale Italiano,Lazio,2016,2015,386,0
Partito Socialista Italiano,Lazio,2016,2015,1172,0
Popolari per l'Italia,Lazio,2016,2015,177,0
Scelta Civica,Lazio,2016,2015,825,0
Sinistra Ecologia Liberta',Lazio,2016,2015,9512,0
Sudtiroler Volkspartei,Lazio,2016,2015,504,0
Union Valdotaine,Lazio,2016,2015,409,0
Unione di Centro,Lazio,2016,2015,249,0
Unione per il Trentino,Lazio,2016,2015,637,0
Centro Democratico,Abruzzo,2016,2015,158,0
Federazione dei Verdi,Abruzzo,2016,2015,251,0
Fratelli d'Italia Alleanza Nazionale,Abruzzo,2016,2015,853,0
Italia Dei Valori,Abruzzo,2016,2015,124,0
Lega Nord per l'indipendenza della Padania,Abruzzo,2016,2015,669,0
Movimento Associativo Italiani all'Estero,Abruzzo,2016,2015,46,0
Movimento La Puglia in piu',Abruzzo,2016,2015,19,0
Movimento Politico Forza Italia,Abruzzo,2016,2015,849,0
Nuovo Centrodestra,Abruzzo,2016,2015,289,0
Partito Autonomista Trentino Titolese,Abruzzo,2016,2015,14,0
Partito della Rifondazione Comunista - Sinistra Europea,Abruzzo,2016,2015,771,0
Partito Democratico,Abruzzo,2016,2015,4547,0
Partito Liberale Italiano,Abruzzo,2016,2015,28,0
Partito Socialista Italiano,Abruzzo,2016,2015,155,0
Popolari per l'Italia,Abruzzo,2016,2015,24,0
Scelta Civica,Abruzzo,2016,2015,120,0
Sinistra Ecologia Liberta',Abruzzo,2016,2015,1079,0
Sudtiroler Volkspartei,Abruzzo,2016,2015,36,0
Union Valdotaine,Abruzzo,2016,2015,32,0
Unione di Centro,Abruzzo,2016,2015,66,0
Unione per il Trentino,Abruzzo,2016,2015,38,0
Centro Democratico,Molise,2016,2015,44,0
Federazione dei Verdi,Molise,2016,2015,38,0
Fratelli d'Italia Alleanza Nazionale,Molise,2016,2015,178,0
Italia Dei Valori,Molise,2016,2015,26,0
Lega Nord per l'indipendenza della Padania,Molise,2016,2015,75,0
Movimento Associativo Italiani all'Estero,Molise,2016,2015,13,0
Movimento La Puglia in piu',Molise,2016,2015,,1
Movimento Politico Forza Italia,Molise,2016,2015,182,0
Nuovo Centrodestra,Molise,2016,2015,37,0
Partito Autonomista Trentino Titolese,Molise,2016,2015,0,0
Partito della Rifondazione Comunista - Sinistra Europea,Molise,2016,2015,86,0
Partito Democratico,Molise,2016,2015,1009,0
Partito Liberale Italiano,Molise,2016,2015,,1
Partito Socialista Italiano,Molise,2016,2015,45,0
Popolari per l'Italia,Molise,2016,2015,,1
Scelta Civica,Molise,2016,2015,19,0
Sinistra Ecologia Liberta',Molise,2016,2015,190,0
Sudtiroler Volkspartei,Molise,2016,2015,,1
Union Valdotaine,Molise,2016,2015,,1
Unione di Centro,Molise,2016,2015,13,0
Unione per il Trentino,Molise,2016,2015,,1
Centro Democratico,Campania,2016,2015,1847,0
Federazione dei Verdi,Campania,2016,2015,929,0
Fratelli d'Italia Alleanza Nazionale,Campania,2016,2015,6302,0
Italia Dei Valori,Campania,2016,2015,514,0
Lega Nord per l'indipendenza della Padania,Campania,2016,2015,560,0
Movimento Associativo Italiani all'Estero,Campania,2016,2015,351,0
Movimento La Puglia in piu',Campania,2016,2015,72,0
Movimento Politico Forza Italia,Campania,2016,2015,5707,0
Nuovo Centrodestra,Campania,2016,2015,6831,0
Partito Autonomista Trentino Titolese,Campania,2016,2015,36,0
Partito della Rifondazione Comunista - Sinistra Europea,Campania,2016,2015,2199,0
Partito Democratico,Campania,2016,2015,25484,0
Partito Liberale Italiano,Campania,2016,2015,219,0
Partito Socialista Italiano,Campania,2016,2015,2236,0
Popolari per l'Italia,Campania,2016,2015,126,0
Scelta Civica,Campania,2016,2015,926,0
Sinistra Ecologia Liberta',Campania,2016,2015,4777,0
Sudtiroler Volkspartei,Campania,2016,2015,85,0
Union Valdotaine,Campania,2016,2015,84,0
Unione di Centro,Campania,2016,2015,495,0
Unione per il Trentino,Campania,2016,2015,121,0
Centro Democratico,Puglia,2016,2015,1059,0
Federazione dei Verdi,Puglia,2016,2015,489,0
Fratelli d'Italia Alleanza Nazionale,Puglia,2016,2015,3306,0
Italia Dei Valori,Puglia,2016,2015,420,0
Lega Nord per l'indipendenza della Padania,Puglia,2016,2015,474,0
Movimento Associativo Italiani all'Estero,Puglia,2016,2015,100,0
Movimento La Puglia in piu',Puglia,2016,2015,1479,0
Movimento Politico Forza Italia,Puglia,2016,2015,3483,0
Nuovo Centrodestra,Puglia,2016,2015,2197,0
Partito Autonomista Trentino Titolese,Puglia,2016,2015,24,0
Partito della Rifondazione Comunista - Sinistra Europea,Puglia,2016,2015,1637,0
Partito Democratico,Puglia,2016,2015,15466,0
Partito Liberale Italiano,Puglia,2016,2015,101,0
Partito Socialista Italiano,Puglia,2016,2015,1502,0
Popolari per l'Italia,Puglia,2016,2015,100,0
Scelta Civica,Puglia,2016,2015,537,0
Sinistra Ecologia Liberta',Puglia,2016,2015,3315,0
Sudtiroler Volkspartei,Puglia,2016,2015,58,0
Union Valdotaine,Puglia,2016,2015,39,0
Unione di Centro,Puglia,2016,2015,479,0
Unione per il Trentino,Puglia,2016,2015,97,0
Centro Democratico,Basilicata,2016,2015,168,0
Federazione dei Verdi,Basilicata,2016,2015,57,0
Fratelli d'Italia Alleanza Nazionale,Basilicata,2016,2015,311,0
Italia Dei Valori,Basilicata,2016,2015,39,0
Lega Nord per l'indipendenza della Padania,Basilicata,2016,2015,64,0
Movimento Associativo Italiani all'Estero,Basilicata,2016,2015,21,0
Movimento La Puglia in piu',Basilicata,2016,2015,12,0
Movimento Politico Forza Italia,Basilicata,2016,2015,189,0
Nuovo Centrodestra,Basilicata,2016,2015,903,0
Partito Autonomista Trentino Titolese,Basilicata,2016,2015,,1
Partito della Rifondazione Comunista - Sinistra Europea,Basilicata,2016,2015,256,0
Partito Democratico,Basilicata,2016,2015,3636,0
Partito Liberale Italiano,Basilicata,2016,2015,17,0
Partito Socialista Italiano,Basilicata,2016,2015,197,0
Popolari per l'Italia,Basilicata,2016,2015,38,0
Scelta Civica,Basilicata,2016,2015,62,0
Sinistra Ecologia Liberta',Basilicata,2016,2015,815,0
Sudtiroler Volkspartei,Basilicata,2016,2015,15,0
Union Valdotaine,Basilicata,2016,2015,,1
Unione di Centro,Basilicata,2016,2015,26,0
Unione per il Trentino,Basilicata,2016,2015,41,0
Centro Democratico,Calabria,2016,2015,696,0
Federazione dei Verdi,Calabria,2016,2015,337,0
Fratelli d'Italia Alleanza Nazionale,Calabria,2016,2015,2300,0
Italia Dei Valori,Calabria,2016,2015,249,0
Lega Nord per l'indipendenza della Padania,Calabria,2016,2015,370,0
Movimento Associativo Italiani all'Estero,Calabria,2016,2015,66,0
Movimento La Puglia in piu',Calabria,2016,2015,61,0
Movimento Politico Forza Italia,Calabria,2016,2015,2135,0
Nuovo Centrodestra,Calabria,2016,2015,6180,0
Partito Autonomista Trentino Titolese,Calabria,2016,2015,13,0
Partito della Rifondazione Comunista - Sinistra Europea,Calabria,2016,2015,810,0
Partito Democratico,Calabria,2016,2015,8907,0
Partito Liberale Italiano,Calabria,2016,2015,36,0
Partito Socialista Italiano,Calabria,2016,2015,935,0
Popolari per l'Italia,Calabria,2016,2015,29,0
Scelta Civica,Calabria,2016,2015,320,0
Sinistra Ecologia Liberta',Calabria,2016,2015,1209,0
Sudtiroler Volkspartei,Calabria,2016,2015,29,0
Union Valdotaine,Calabria,2016,2015,61,0
Unione di Centro,Calabria,2016,2015,63,0
Unione per il Trentino,Calabria,2016,2015,66,0
Centro Democratico,Sicilia,2016,2015,1243,0
Federazione dei Verdi,Sicilia,2016,2015,511,0
Fratelli d'Italia Alleanza Nazionale,Sicilia,2016,2015,4010,0
Italia Dei Valori,Sicilia,2016,2015,512,0
Lega Nord per l'indipendenza della Padania,Sicilia,2016,2015,1032,0
Movimento Associativo Italiani all'Estero,Sicilia,2016,2015,167,0
Movimento La Puglia in piu',Sicilia,2016,2015,34,0
Movimento Politico Forza Italia,Sicilia,2016,2015,4290,0
Nuovo Centrodestra,Sicilia,2016,2015,5250,0
Partito Autonomista Trentino Titolese,Sicilia,2016,2015,36,0
Partito della Rifondazione Comunista - Sinistra Europea,Sicilia,2016,2015,1589,0
Partito Democratico,Sicilia,2016,2015,17585,0
Partito Liberale Italiano,Sicilia,2016,2015,637,0
Partito Socialista Italiano,Sicilia,2016,2015,1232,0
Popolari per l'Italia,Sicilia,2016,2015,82,0
Scelta Civica,Sicilia,2016,2015,470,0
Sinistra Ecologia Liberta',Sicilia,2016,2015,3254,0
Sudtiroler Volkspartei,Sicilia,2016,2015,86,0
Union Valdotaine,Sicilia,2016,2015,57,0
Unione di Centro,Sicilia,2016,2015,153,0
Unione per il Trentino,Sicilia,2016,2015,73,0
Centro Democratico,Sardegna,2016,2015,1032,0
Federazione dei Verdi,Sardegna,2016,2015,302,0
Fratelli d'Italia Alleanza Nazionale,Sardegna,2016,2015,1350,0
Italia Dei Valori,Sardegna,2016,2015,165,0
Lega Nord per l'indipendenza della Padania,Sardegna,2016,2015,789,0
Movimento Associativo Italiani all'Estero,Sardegna,2016,2015,229,0
Movimento La Puglia in piu',Sardegna,2016,2015,12,0
Movimento Politico Forza Italia,Sardegna,2016,2015,1141,0
Nuovo Centrodestra,Sardegna,2016,2015,261,0
Partito Autonomista Trentino Titolese,Sardegna,2016,2015,46,0
Partito della Rifondazione Comunista - Sinistra Europea,Sardegna,2016,2015,1012,0
Partito Democratico,Sardegna,2016,2015,9768,0
Partito Liberale Italiano,Sardegna,2016,2015,66,0
Partito Socialista Italiano,Sardegna,2016,2015,231,0
Popolari per l'Italia,Sardegna,2016,2015,22,0
Scelta Civica,Sardegna,2016,2015,298,0
Sinistra Ecologia Liberta',Sardegna,2016,2015,2656,0
Sudtiroler Volkspartei,Sardegna,2016,2015,81,0
Union Valdotaine,Sardegna,2016,2015,104,0
Unione di Centro,Sardegna,2016,2015,143,0
Unione per il Trentino,Sardegna,2016,2015,116,0
