party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Movimento politico Forza Italia,Veneto,2022,2021,2613,0
Partito Autonomista Trentino Tirolese,Veneto,2022,2021,222,0
Partito Democratico,Veneto,2022,2021,40155,0
Partito Socialista Italiano,Veneto,2022,2021,958,0
Piu' Europa,Veneto,2022,2021,4762,0
Possibile,Veneto,2022,2021,2130,0
Radicali Italiani,Veneto,2022,2021,2176,0
Sinistra Italiana,Veneto,2022,2021,5066,0
Stella Alpina,Veneto,2022,2021,504,0
Sudtiroler Volkspartei,Veneto,2022,2021,746,0
Union Valdotaine,Veneto,2022,2021,202,0
UDC - Unione di centro,Veneto,2022,2021,248,0
Unione per il Trentino,Veneto,2022,2021,549,0
Unione Sudamericana Emigrati Italiani,Veneto,2022,2021,1341,0
Articolo 1 - Movimento Democratico e Progressista,Friuli Venezia Giulia,2022,2021,1345,0
Azione,Friuli Venezia Giulia,2022,2021,1176,0
Cambiamo!,Friuli Venezia Giulia,2022,2021,96,0
Centro Democratico,Friuli Venezia Giulia,2022,2021,174,0
Democrazia Solidale - Demo.S,Friuli Venezia Giulia,2022,2021,29,0
Europa Verde-Verdi,Friuli Venezia Giulia,2022,2021,2081,0
Fratelli d'Italia - Alleanza Nazionale,Friuli Venezia Giulia,2022,2021,8945,0
DEA - Identita' e Azione - popolo e liberta',Friuli Venezia Giulia,2022,2021,37,0
Italexit per l'Italia,Friuli Venezia Giulia,2022,2021,2234,0
Italia dei Valori,Friuli Venezia Giulia,2022,2021,125,0
Italia Viva,Friuli Venezia Giulia,2022,2021,938,0
Lega Nord per l'Indipendenza della Padania,Friuli Venezia Giulia,2022,2021,983,0
Lega per Salvini Premier,Friuli Venezia Giulia,2022,2021,3685,0
Movimento Associativo Italiani all'Estero - MAIE,Friuli Venezia Giulia,2022,2021,207,0
Movimento La Puglia in Piu',Friuli Venezia Giulia,2022,2021,150,0
Movimento politico Forza Italia,Friuli Venezia Giulia,2022,2021,853,0
Partito Autonomista Trentino Tirolese,Friuli Venezia Giulia,2022,2021,88,0
Partito Democratico,Friuli Venezia Giulia,2022,2021,9771,0
Partito Socialista Italiano,Friuli Venezia Giulia,2022,2021,243,0
Piu' Europa,Friuli Venezia Giulia,2022,2021,1203,0
Possibile,Friuli Venezia Giulia,2022,2021,509,0
Radicali Italiani,Friuli Venezia Giulia,2022,2021,716,0
Sinistra Italiana,Friuli Venezia Giulia,2022,2021,1599,0
Stella Alpina,Friuli Venezia Giulia,2022,2021,165,0
Sudtiroler Volkspartei,Friuli Venezia Giulia,2022,2021,445,0
Union Valdotaine,Friuli Venezia Giulia,2022,2021,91,0
UDC - Unione di centro,Friuli Venezia Giulia,2022,2021,65,0
Unione per il Trentino,Friuli Venezia Giulia,2022,2021,105,0
Unione Sudamericana Emigrati Italiani,Friuli Venezia Giulia,2022,2021,322,0
Articolo 1 - Movimento Democratico e Progressista,Emilia Romagna,2022,2021,7910,0
Azione,Emilia Romagna,2022,2021,4205,0
Cambiamo!,Emilia Romagna,2022,2021,378,0
Centro Democratico,Emilia Romagna,2022,2021,696,0
Democrazia Solidale - Demo.S,Emilia Romagna,2022,2021,140,0
Europa Verde-Verdi,Emilia Romagna,2022,2021,7709,0
Fratelli d'Italia - Alleanza Nazionale,Emilia Romagna,2022,2021,15959,0
DEA - Identita' e Azione - popolo e liberta',Emilia Romagna,2022,2021,169,0
Italexit per l'Italia,Emilia Romagna,2022,2021,4132,0
Italia dei Valori,Emilia Romagna,2022,2021,283,0
Italia Viva,Emilia Romagna,2022,2021,4738,0
Lega Nord per l'Indipendenza della Padania,Emilia Romagna,2022,2021,1906,0
Lega per Salvini Premier,Emilia Romagna,2022,2021,8411,0
Movimento Associativo Italiani all'Estero - MAIE,Emilia Romagna,2022,2021,404,0
Movimento La Puglia in Piu',Emilia Romagna,2022,2021,509,0
Movimento politico Forza Italia,Emilia Romagna,2022,2021,2147,0
Partito Autonomista Trentino Tirolese,Emilia Romagna,2022,2021,164,0
Partito Democratico,Emilia Romagna,2022,2021,68300,0
Partito Socialista Italiano,Emilia Romagna,2022,2021,1145,0
Piu' Europa,Emilia Romagna,2022,2021,3977,0
Possibile,Emilia Romagna,2022,2021,2541,0
Radicali Italiani,Emilia Romagna,2022,2021,1742,0
Sinistra Italiana,Emilia Romagna,2022,2021,5528,0
Stella Alpina,Emilia Romagna,2022,2021,290,0
Sudtiroler Volkspartei,Emilia Romagna,2022,2021,470,0
Union Valdotaine,Emilia Romagna,2022,2021,194,0
UDC - Unione di centro,Emilia Romagna,2022,2021,156,0
Unione per il Trentino,Emilia Romagna,2022,2021,508,0
Unione Sudamericana Emigrati Italiani,Emilia Romagna,2022,2021,961,0
Articolo 1 - Movimento Democratico e Progressista,Toscana,2022,2021,4837,0
Azione,Toscana,2022,2021,2709,0
Cambiamo!,Toscana,2022,2021,248,0
Centro Democratico,Toscana,2022,2021,478,0
Democrazia Solidale - Demo.S,Toscana,2022,2021,73,0
Europa Verde-Verdi,Toscana,2022,2021,4891,0
Fratelli d'Italia - Alleanza Nazionale,Toscana,2022,2021,11901,0
DEA - Identita' e Azione - popolo e liberta',Toscana,2022,2021,68,0
Italexit per l'Italia,Toscana,2022,2021,2546,0
Italia dei Valori,Toscana,2022,2021,244,0
Italia Viva,Toscana,2022,2021,5807,0
Lega Nord per l'Indipendenza della Padania,Toscana,2022,2021,673,0
Lega per Salvini Premier,Toscana,2022,2021,4389,0
Movimento Associativo Italiani all'Estero - MAIE,Toscana,2022,2021,264,0
Movimento La Puglia in Piu',Toscana,2022,2021,228,0
Movimento politico Forza Italia,Toscana,2022,2021,1615,0
Partito Autonomista Trentino Tirolese,Toscana,2022,2021,99,0
Partito Democratico,Toscana,2022,2021,46358,0
Partito Socialista Italiano,Toscana,2022,2021,1099,0
Piu' Europa,Toscana,2022,2021,2386,0
Possibile,Toscana,2022,2021,1711,0
Radicali Italiani,Toscana,2022,2021,1554,0
Sinistra Italiana,Toscana,2022,2021,7817,0
Stella Alpina,Toscana,2022,2021,191,0
Sudtiroler Volkspartei,Toscana,2022,2021,311,0
Union Valdotaine,Toscana,2022,2021,131,0
UDC - Unione di centro,Toscana,2022,2021,132,0
Unione per il Trentino,Toscana,2022,2021,237,0
Unione Sudamericana Emigrati Italiani,Toscana,2022,2021,664,0
Articolo 1 - Movimento Democratico e Progressista,Umbria,2022,2021,926,0
Azione,Umbria,2022,2021,534,0
Cambiamo!,Umbria,2022,2021,54,0
Centro Democratico,Umbria,2022,2021,83,0
Democrazia Solidale - Demo.S,Umbria,2022,2021,35,0
Europa Verde-Verdi,Umbria,2022,2021,703,0
Fratelli d'Italia - Alleanza Nazionale,Umbria,2022,2021,2981,0
DEA - Identita' e Azione - popolo e liberta',Umbria,2022,2021,,1
Italexit per l'Italia,Umbria,2022,2021,492,0
Italia dei Valori,Umbria,2022,2021,66,0
Italia Viva,Umbria,2022,2021,773,0
Lega Nord per l'Indipendenza della Padania,Umbria,2022,2021,183,0
Lega per Salvini Premier,Umbria,2022,2021,1038,0
Movimento Associativo Italiani all'Estero - MAIE,Umbria,2022,2021,49,0
Movimento La Puglia in Piu',Umbria,2022,2021,45,0
Movimento politico Forza Italia,Umbria,2022,2021,384,0
Partito Autonomista Trentino Tirolese,Umbria,2022,2021,15,0
Partito Democratico,Umbria,2022,2021,6760,0
Partito Socialista Italiano,Umbria,2022,2021,267,0
Piu' Europa,Umbria,2022,2021,349,0
Possibile,Umbria,2022,2021,259,0
Radicali Italiani,Umbria,2022,2021,235,0
Sinistra Italiana,Umbria,2022,2021,1249,0
Stella Alpina,Umbria,2022,2021,52,0
Sudtiroler Volkspartei,Umbria,2022,2021,42,0
Union Valdotaine,Umbria,2022,2021,26,0
UDC - Unione di centro,Umbria,2022,2021,28,0
Unione per il Trentino,Umbria,2022,2021,37,0
Unione Sudamericana Emigrati Italiani,Umbria,2022,2021,124,0
Articolo 1 - Movimento Democratico e Progressista,Marche,2022,2021,1262,0
Azione,Marche,2022,2021,937,0
Cambiamo!,Marche,2022,2021,116,0
Centro Democratico,Marche,2022,2021,142,0
Democrazia Solidale - Demo.S,Marche,2022,2021,31,0
Europa Verde-Verdi,Marche,2022,2021,1301,0
Fratelli d'Italia - Alleanza Nazionale,Marche,2022,2021,4587,0
DEA - Identita' e Azione - popolo e liberta',Marche,2022,2021,33,0
Italexit per l'Italia,Marche,2022,2021,1112,0
Italia dei Valori,Marche,2022,2021,74,0
Italia Viva,Marche,2022,2021,1158,0
Lega Nord per l'Indipendenza della Padania,Marche,2022,2021,193,0
Lega per Salvini Premier,Marche,2022,2021,1666,0
Movimento Associativo Italiani all'Estero - MAIE,Marche,2022,2021,110,0
Movimento La Puglia in Piu',Marche,2022,2021,97,0
Movimento politico Forza Italia,Marche,2022,2021,593,0
Partito Autonomista Trentino Tirolese,Marche,2022,2021,39,0
Partito Democratico,Marche,2022,2021,9285,0
Partito Socialista Italiano,Marche,2022,2021,349,0
Piu' Europa,Marche,2022,2021,628,0
Possibile,Marche,2022,2021,593,0
Radicali Italiani,Marche,2022,2021,357,0
Sinistra Italiana,Marche,2022,2021,1403,0
Stella Alpina,Marche,2022,2021,58,0
Sudtiroler Volkspartei,Marche,2022,2021,80,0
Union Valdotaine,Marche,2022,2021,121,0
UDC - Unione di centro,Marche,2022,2021,120,0
Unione per il Trentino,Marche,2022,2021,62,0
Unione Sudamericana Emigrati Italiani,Marche,2022,2021,206,0
Articolo 1 - Movimento Democratico e Progressista,Lazio,2022,2021,8502,0
Azione,Lazio,2022,2021,9263,0
Cambiamo!,Lazio,2022,2021,614,0
Centro Democratico,Lazio,2022,2021,856,0
Democrazia Solidale - Demo.S,Lazio,2022,2021,906,0
Europa Verde-Verdi,Lazio,2022,2021,7656,0
Fratelli d'Italia - Alleanza Nazionale,Lazio,2022,2021,34549,0
DEA - Identita' e Azione - popolo e liberta',Lazio,2022,2021,275,0
Italexit per l'Italia,Lazio,2022,2021,4431,0
Italia dei Valori,Lazio,2022,2021,576,0
Italia Viva,Lazio,2022,2021,5970,0
Lega Nord per l'Indipendenza della Padania,Lazio,2022,2021,325,0
Lega per Salvini Premier,Lazio,2022,2021,5726,0
Movimento Associativo Italiani all'Estero - MAIE,Lazio,2022,2021,689,0
Movimento La Puglia in Piu',Lazio,2022,2021,631,0
Movimento politico Forza Italia,Lazio,2022,2021,2831,0
Partito Autonomista Trentino Tirolese,Lazio,2022,2021,153,0
Partito Democratico,Lazio,2022,2021,50632,0
Partito Socialista Italiano,Lazio,2022,2021,1370,0
Piu' Europa,Lazio,2022,2021,4544,0
Possibile,Lazio,2022,2021,2611,0
Radicali Italiani,Lazio,2022,2021,3733,0
Sinistra Italiana,Lazio,2022,2021,10124,0
Stella Alpina,Lazio,2022,2021,408,0
Sudtiroler Volkspartei,Lazio,2022,2021,545,0
Union Valdotaine,Lazio,2022,2021,348,0
UDC - Unione di centro,Lazio,2022,2021,279,0
Unione per il Trentino,Lazio,2022,2021,546,0
Unione Sudamericana Emigrati Italiani,Lazio,2022,2021,1278,0
Articolo 1 - Movimento Democratico e Progressista,Abruzzo,2022,2021,966,0
Azione,Abruzzo,2022,2021,852,0
Cambiamo!,Abruzzo,2022,2021,32,0
Centro Democratico,Abruzzo,2022,2021,87,0
Democrazia Solidale - Demo.S,Abruzzo,2022,2021,24,0
Europa Verde-Verdi,Abruzzo,2022,2021,915,0
Fratelli d'Italia - Alleanza Nazionale,Abruzzo,2022,2021,3487,0
DEA - Identita' e Azione - popolo e liberta',Abruzzo,2022,2021,30,0
Italexit per l'Italia,Abruzzo,2022,2021,536,0
Italia dei Valori,Abruzzo,2022,2021,64,0
Italia Viva,Abruzzo,2022,2021,679,0
Lega Nord per l'Indipendenza della Padania,Abruzzo,2022,2021,53,0
Lega per Salvini Premier,Abruzzo,2022,2021,922,0
Movimento Associativo Italiani all'Estero - MAIE,Abruzzo,2022,2021,59,0
Movimento La Puglia in Piu',Abruzzo,2022,2021,49,0
Movimento politico Forza Italia,Abruzzo,2022,2021,475,0
Partito Autonomista Trentino Tirolese,Abruzzo,2022,2021,19,0
Partito Democratico,Abruzzo,2022,2021,4277,0
Partito Socialista Italiano,Abruzzo,2022,2021,229,0
Piu' Europa,Abruzzo,2022,2021,429,0
Possibile,Abruzzo,2022,2021,219,0
Radicali Italiani,Abruzzo,2022,2021,435,0
Sinistra Italiana,Abruzzo,2022,2021,818,0
Stella Alpina,Abruzzo,2022,2021,26,0
Sudtiroler Volkspartei,Abruzzo,2022,2021,34,0
Union Valdotaine,Abruzzo,2022,2021,34,0
UDC - Unione di centro,Abruzzo,2022,2021,37,0
Unione per il Trentino,Abruzzo,2022,2021,25,0
Unione Sudamericana Emigrati Italiani,Abruzzo,2022,2021,127,0
Articolo 1 - Movimento Democratico e Progressista,Molise,2022,2021,159,0
Azione,Molise,2022,2021,83,0
Cambiamo!,Molise,2022,2021,,1
Centro Democratico,Molise,2022,2021,95,0
Democrazia Solidale - Demo.S,Molise,2022,2021,,1
Europa Verde-Verdi,Molise,2022,2021,136,0
Fratelli d'Italia - Alleanza Nazionale,Molise,2022,2021,523,0
DEA - Identita' e Azione - popolo e liberta',Molise,2022,2021,0,0
Italexit per l'Italia,Molise,2022,2021,88,0
Italia dei Valori,Molise,2022,2021,,1
Italia Viva,Molise,2022,2021,161,0
Lega Nord per l'Indipendenza della Padania,Molise,2022,2021,,1
Lega per Salvini Premier,Molise,2022,2021,130,0
Movimento Associativo Italiani all'Estero - MAIE,Molise,2022,2021,17,0
Movimento La Puglia in Piu',Molise,2022,2021,,1
Movimento politico Forza Italia,Molise,2022,2021,117,0
Partito Autonomista Trentino Tirolese,Molise,2022,2021,,1
Partito Democratico,Molise,2022,2021,1110,0
Partito Socialista Italiano,Molise,2022,2021,58,0
Piu' Europa,Molise,2022,2021,67,0
Possibile,Molise,2022,2021,61,0
Radicali Italiani,Molise,2022,2021,42,0
Sinistra Italiana,Molise,2022,2021,171,0
Stella Alpina,Molise,2022,2021,,1
Sudtiroler Volkspartei,Molise,2022,2021,,1
Union Valdotaine,Molise,2022,2021,,1
UDC - Unione di centro,Molise,2022,2021,20,0
Unione per il Trentino,Molise,2022,2021,,1
Unione Sudamericana Emigrati Italiani,Molise,2022,2021,28,0
Articolo 1 - Movimento Democratico e Progressista,Campania,2022,2021,3904,0
Azione,Campania,2022,2021,1909,0
Cambiamo!,Campania,2022,2021,350,0
Centro Democratico,Campania,2022,2021,1398,0
Democrazia Solidale - Demo.S,Campania,2022,2021,129,0
Europa Verde-Verdi,Campania,2022,2021,4318,0
Fratelli d'Italia - Alleanza Nazionale,Campania,2022,2021,14669,0
DEA - Identita' e Azione - popolo e liberta',Campania,2022,2021,103,0
Italexit per l'Italia,Campania,2022,2021,1498,0
Italia dei Valori,Campania,2022,2021,414,0
Italia Viva,Campania,2022,2021,3389,0
Lega Nord per l'Indipendenza della Padania,Campania,2022,2021,95,0
Lega per Salvini Premier,Campania,2022,2021,1496,0
Movimento Associativo Italiani all'Estero - MAIE,Campania,2022,2021,401,0
Movimento La Puglia in Piu',Campania,2022,2021,174,0
Movimento politico Forza Italia,Campania,2022,2021,2922,0
Partito Autonomista Trentino Tirolese,Campania,2022,2021,46,0
Partito Democratico,Campania,2022,2021,23784,0
Partito Socialista Italiano,Campania,2022,2021,4175,0
Piu' Europa,Campania,2022,2021,1274,0
Possibile,Campania,2022,2021,810,0
Radicali Italiani,Campania,2022,2021,869,0
Sinistra Italiana,Campania,2022,2021,4021,0
Stella Alpina,Campania,2022,2021,90,0
Sudtiroler Volkspartei,Campania,2022,2021,123,0
Union Valdotaine,Campania,2022,2021,107,0
UDC - Unione di centro,Campania,2022,2021,135,0
Unione per il Trentino,Campania,2022,2021,74,0
Unione Sudamericana Emigrati Italiani,Campania,2022,2021,767,0
Articolo 1 - Movimento Democratico e Progressista,Puglia,2022,2021,2695,0
Azione,Puglia,2022,2021,1141,0
Cambiamo!,Puglia,2022,2021,207,0
Centro Democratico,Puglia,2022,2021,378,0
Democrazia Solidale - Demo.S,Puglia,2022,2021,434,0
Europa Verde-Verdi,Puglia,2022,2021,2008,0
Fratelli d'Italia - Alleanza Nazionale,Puglia,2022,2021,9055,0
DEA - Identita' e Azione - popolo e liberta',Puglia,2022,2021,64,0
Italexit per l'Italia,Puglia,2022,2021,943,0
Italia dei Valori,Puglia,2022,2021,221,0
Italia Viva,Puglia,2022,2021,1933,0
Lega Nord per l'Indipendenza della Padania,Puglia,2022,2021,62,0
Lega per Salvini Premier,Puglia,2022,2021,1103,0
Movimento Associativo Italiani all'Estero - MAIE,Puglia,2022,2021,114,0
Movimento La Puglia in Piu',Puglia,2022,2021,2942,0
Movimento politico Forza Italia,Puglia,2022,2021,2024,0
Partito Autonomista Trentino Tirolese,Puglia,2022,2021,32,0
Partito Democratico,Puglia,2022,2021,13930,0
Partito Socialista Italiano,Puglia,2022,2021,857,0
Piu' Europa,Puglia,2022,2021,1086,0
Possibile,Puglia,2022,2021,486,0
Radicali Italiani,Puglia,2022,2021,548,0
Sinistra Italiana,Puglia,2022,2021,2982,0
Stella Alpina,Puglia,2022,2021,42,0
Sudtiroler Volkspartei,Puglia,2022,2021,60,0
Union Valdotaine,Puglia,2022,2021,36,0
UDC - Unione di centro,Puglia,2022,2021,92,0
Unione per il Trentino,Puglia,2022,2021,24,0
Unione Sudamericana Emigrati Italiani,Puglia,2022,2021,257,0
Articolo 1 - Movimento Democratico e Progressista,Basilicata,2022,2021,1012,0
Azione,Basilicata,2022,2021,200,0
Cambiamo!,Basilicata,2022,2021,23,0
Centro Democratico,Basilicata,2022,2021,64,0
Democrazia Solidale - Demo.S,Basilicata,2022,2021,18,0
Europa Verde-Verdi,Basilicata,2022,2021,262,0
Fratelli d'Italia - Alleanza Nazionale,Basilicata,2022,2021,935,0
DEA - Identita' e Azione - popolo e liberta',Basilicata,2022,2021,32,0
Italexit per l'Italia,Basilicata,2022,2021,156,0
Italia dei Valori,Basilicata,2022,2021,42,0
Italia Viva,Basilicata,2022,2021,409,0
