party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Centro Democratico,Emilia Romagna,2024,2023,1235,0
Coraggio Italia,Emilia Romagna,2024,2023,194,0
Democrazia Solidale - DemoS,Emilia Romagna,2024,2023,234,0
Europa Verde-Verdi,Emilia Romagna,2024,2023,13721,0
Fratelli d'Italia - Alleanza Nazionale,Emilia Romagna,2024,2023,27944,0
Italia dei Valori,Emilia Romagna,2024,2023,298,0
Italia Viva,Emilia Romagna,2024,2023,4996,0
Lega Nord per l'Indipendenza della Padania,Emilia Romagna,2024,2023,1809,0
Lega per Salvini Premier,Emilia Romagna,2024,2023,6906,0
L'Italia c'e'!,Emilia Romagna,2024,2023,81,0
Movimento Associativo Italiani all'Estero - MAIE,Emilia Romagna,2024,2023,523,0
Movimento Cinque Stelle,Emilia Romagna,2024,2023,17828,0
Movimento politico Forza Italia,Emilia Romagna,2024,2023,2858,0
Noi Moderati,Emilia Romagna,2024,2023,517,0
Partito Autonomista Trentino Tirolese,Emilia Romagna,2024,2023,353,0
Partito Democratico,Emilia Romagna,2024,2023,90974,0
Partito Socialista Italiano,Emilia Romagna,2024,2023,1272,0
Piu' Europa,Emilia Romagna,2024,2023,5444,0
Possibile,Emilia Romagna,2024,2023,2751,0
Radicali Italiani,Emilia Romagna,2024,2023,1986,0
Sinistra Italiana,Emilia Romagna,2024,2023,9191,0
Stella Alpina,Emilia Romagna,2024,2023,462,0
Sud chiama Nord,Emilia Romagna,2024,2023,1162,0
Sudtiroler Volkspartei,Emilia Romagna,2024,2023,862,0
UDC - Unione di centro,Emilia Romagna,2024,2023,127,0
Unione Sudamericana Emigrati Italiani,Emilia Romagna,2024,2023,1189,0
Union Valdotaine,Emilia Romagna,2024,2023,344,0
Azione,Toscana,2024,2023,2931,0
Campobase,Toscana,2024,2023,76,0
Centro Democratico,Toscana,2024,2023,985,0
Coraggio Italia,Toscana,2024,2023,111,0
Democrazia Solidale - DemoS,Toscana,2024,2023,135,0
Europa Verde-Verdi,Toscana,2024,2023,9258,0
Fratelli d'Italia - Alleanza Nazionale,Toscana,2024,2023,20535,0
Italia dei Valori,Toscana,2024,2023,207,0
Italia Viva,Toscana,2024,2023,6249,0
Lega Nord per l'Indipendenza della Padania,Toscana,2024,2023,515,0
Lega per Salvini Premier,Toscana,2024,2023,3915,0
L'Italia c'e'!,Toscana,2024,2023,57,0
Movimento Associativo Italiani all'Estero - MAIE,Toscana,2024,2023,351,0
Movimento Cinque Stelle,Toscana,2024,2023,13632,0
Movimento politico Forza Italia,Toscana,2024,2023,2221,0
Noi Moderati,Toscana,2024,2023,263,0
Partito Autonomista Trentino Tirolese,Toscana,2024,2023,187,0
Partito Democratico,Toscana,2024,2023,60102,0
Partito Socialista Italiano,Toscana,2024,2023,1146,0
Piu' Europa,Toscana,2024,2023,3373,0
Possibile,Toscana,2024,2023,1830,0
Radicali Italiani,Toscana,2024,2023,1610,0
Sinistra Italiana,Toscana,2024,2023,11281,0
Stella Alpina,Toscana,2024,2023,319,0
Sud chiama Nord,Toscana,2024,2023,1192,0
Sudtiroler Volkspartei,Toscana,2024,2023,519,0
UDC - Unione di centro,Toscana,2024,2023,141,0
Unione Sudamericana Emigrati Italiani,Toscana,2024,2023,792,0
Union Valdotaine,Toscana,2024,2023,241,0
Azione,Umbria,2024,2023,585,0
Campobase,Umbria,2024,2023,17,0
Centro Democratico,Umbria,2024,2023,169,0
Coraggio Italia,Umbria,2024,2023,30,0
Democrazia Solidale - DemoS,Umbria,2024,2023,87,0
Europa Verde-Verdi,Umbria,2024,2023,1171,0
Fratelli d'Italia - Alleanza Nazionale,Umbria,2024,2023,4834,0
Italia dei Valori,Umbria,2024,2023,43,0
Italia Viva,Umbria,2024,2023,745,0
Lega Nord per l'Indipendenza della Padania,Umbria,2024,2023,81,0
Lega per Salvini Premier,Umbria,2024,2023,863,0
L'Italia c'e'!,Umbria,2024,2023,,1
Movimento Associativo Italiani all'Estero - MAIE,Umbria,2024,2023,76,0
Movimento Cinque Stelle,Umbria,2024,2023,3056,0
Movimento politico Forza Italia,Umbria,2024,2023,588,0
Noi Moderati,Umbria,2024,2023,71,0
Partito Autonomista Trentino Tirolese,Umbria,2024,2023,28,0
Partito Democratico,Umbria,2024,2023,8863,0
Partito Socialista Italiano,Umbria,2024,2023,294,0
Piu' Europa,Umbria,2024,2023,466,0
Possibile,Umbria,2024,2023,252,0
Radicali Italiani,Umbria,2024,2023,270,0
Sinistra Italiana,Umbria,2024,2023,1764,0
Stella Alpina,Umbria,2024,2023,61,0
Sud chiama Nord,Umbria,2024,2023,154,0
Sudtiroler Volkspartei,Umbria,2024,2023,81,0
UDC - Unione di centro,Umbria,2024,2023,32,0
Unione Sudamericana Emigrati Italiani,Umbria,2024,2023,146,0
Union Valdotaine,Umbria,2024,2023,54,0
Azione,Marche,2024,2023,951,0
Campobase,Marche,2024,2023,22,0
Centro Democratico,Marche,2024,2023,277,0
Coraggio Italia,Marche,2024,2023,31,0
Democrazia Solidale - DemoS,Marche,2024,2023,56,0
Europa Verde-Verdi,Marche,2024,2023,2210,0
Fratelli d'Italia - Alleanza Nazionale,Marche,2024,2023,7673,0
Italia dei Valori,Marche,2024,2023,87,0
Italia Viva,Marche,2024,2023,1269,0
Lega Nord per l'Indipendenza della Padania,Marche,2024,2023,143,0
Lega per Salvini Premier,Marche,2024,2023,1428,0
L'Italia c'e'!,Marche,2024,2023,18,0
Movimento Associativo Italiani all'Estero - MAIE,Marche,2024,2023,113,0
Movimento Cinque Stelle,Marche,2024,2023,5139,0
Movimento politico Forza Italia,Marche,2024,2023,822,0
Noi Moderati,Marche,2024,2023,149,0
Partito Autonomista Trentino Tirolese,Marche,2024,2023,62,0
Partito Democratico,Marche,2024,2023,12406,0
Partito Socialista Italiano,Marche,2024,2023,376,0
Piu' Europa,Marche,2024,2023,940,0
Possibile,Marche,2024,2023,564,0
Radicali Italiani,Marche,2024,2023,429,0
Sinistra Italiana,Marche,2024,2023,2079,0
Stella Alpina,Marche,2024,2023,103,0
Sud chiama Nord,Marche,2024,2023,115,0
Sudtiroler Volkspartei,Marche,2024,2023,157,0
UDC - Unione di centro,Marche,2024,2023,110,0
Unione Sudamericana Emigrati Italiani,Marche,2024,2023,257,0
Union Valdotaine,Marche,2024,2023,150,0
Azione,Lazio,2024,2023,7770,0
Campobase,Lazio,2024,2023,201,0
Centro Democratico,Lazio,2024,2023,1387,0
Coraggio Italia,Lazio,2024,2023,225,0
Democrazia Solidale - DemoS,Lazio,2024,2023,1255,0
Europa Verde-Verdi,Lazio,2024,2023,14247,0
Fratelli d'Italia - Alleanza Nazionale,Lazio,2024,2023,55862,0
Italia dei Valori,Lazio,2024,2023,462,0
Italia Viva,Lazio,2024,2023,6235,0
Lega Nord per l'Indipendenza della Padania,Lazio,2024,2023,290,0
Lega per Salvini Premier,Lazio,2024,2023,5304,0
L'Italia c'e'!,Lazio,2024,2023,124,0
Movimento Associativo Italiani all'Estero - MAIE,Lazio,2024,2023,881,0
Movimento Cinque Stelle,Lazio,2024,2023,34122,0
Movimento politico Forza Italia,Lazio,2024,2023,4127,0
Noi Moderati,Lazio,2024,2023,797,0
Partito Autonomista Trentino Tirolese,Lazio,2024,2023,333,0
Partito Democratico,Lazio,2024,2023,67450,0
Partito Socialista Italiano,Lazio,2024,2023,1420,0
Piu' Europa,Lazio,2024,2023,6299,0
Possibile,Lazio,2024,2023,2543,0
Radicali Italiani,Lazio,2024,2023,3792,0
Sinistra Italiana,Lazio,2024,2023,16383,0
Stella Alpina,Lazio,2024,2023,612,0
Sud chiama Nord,Lazio,2024,2023,1030,0
Sudtiroler Volkspartei,Lazio,2024,2023,833,0
UDC - Unione di centro,Lazio,2024,2023,290,0
Unione Sudamericana Emigrati Italiani,Lazio,2024,2023,1451,0
Union Valdotaine,Lazio,2024,2023,451,0
Azione,Abruzzo,2024,2023,693,0
Campobase,Abruzzo,2024,2023,19,0
Centro Democratico,Abruzzo,2024,2023,129,0
Coraggio Italia,Abruzzo,2024,2023,27,0
Democrazia Solidale - DemoS,Abruzzo,2024,2023,33,0
Europa Verde-Verdi,Abruzzo,2024,2023,1467,0
Fratelli d'Italia - Alleanza Nazionale,Abruzzo,2024,2023,5756,0
Italia dei Valori,Abruzzo,2024,2023,57,0
Italia Viva,Abruzzo,2024,2023,750,0
Lega Nord per l'Indipendenza della Padania,Abruzzo,2024,2023,45,0
Lega per Salvini Premier,Abruzzo,2024,2023,808,0
L'Italia c'e'!,Abruzzo,2024,2023,10,0
Movimento Associativo Italiani all'Estero - MAIE,Abruzzo,2024,2023,78,0
Movimento Cinque Stelle,Abruzzo,2024,2023,3830,0
Movimento politico Forza Italia,Abruzzo,2024,2023,736,0
Noi Moderati,Abruzzo,2024,2023,104,0
Partito Autonomista Trentino Tirolese,Abruzzo,2024,2023,21,0
Partito Democratico,Abruzzo,2024,2023,6537,0
Partito Socialista Italiano,Abruzzo,2024,2023,236,0
Piu' Europa,Abruzzo,2024,2023,505,0
Possibile,Abruzzo,2024,2023,272,0
Radicali Italiani,Abruzzo,2024,2023,443,0
Sinistra Italiana,Abruzzo,2024,2023,1410,0
Stella Alpina,Abruzzo,2024,2023,42,0
Sud chiama Nord,Abruzzo,2024,2023,275,0
Sudtiroler Volkspartei,Abruzzo,2024,2023,52,0
UDC - Unione di centro,Abruzzo,2024,2023,36,0
Unione Sudamericana Emigrati Italiani,Abruzzo,2024,2023,164,0
Union Valdotaine,Abruzzo,2024,2023,55,0
Azione,Molise,2024,2023,68,0
Campobase,Molise,2024,2023,10,0
Centro Democratico,Molise,2024,2023,66,0
Coraggio Italia,Molise,2024,2023,,1
Democrazia Solidale - DemoS,Molise,2024,2023,,1
Europa Verde-Verdi,Molise,2024,2023,247,0
Fratelli d'Italia - Alleanza Nazionale,Molise,2024,2023,869,0
Italia dei Valori,Molise,2024,2023,,1
Italia Viva,Molise,2024,2023,142,0
Lega Nord per l'Indipendenza della Padania,Molise,2024,2023,,1
Lega per Salvini Premier,Molise,2024,2023,112,0
L'Italia c'e'!,Molise,2024,2023,,1
Movimento Associativo Italiani all'Estero - MAIE,Molise,2024,2023,24,0
Movimento Cinque Stelle,Molise,2024,2023,956,0
Movimento politico Forza Italia,Molise,2024,2023,152,0
Noi Moderati,Molise,2024,2023,,1
Partito Autonomista Trentino Tirolese,Molise,2024,2023,,1
Partito Democratico,Molise,2024,2023,1451,0
Partito Socialista Italiano,Molise,2024,2023,71,0
Piu' Europa,Molise,2024,2023,69,0
Possibile,Molise,2024,2023,53,0
Radicali Italiani,Molise,2024,2023,53,0
Sinistra Italiana,Molise,2024,2023,255,0
Stella Alpina,Molise,2024,2023,,1
Sud chiama Nord,Molise,2024,2023,36,0
Sudtiroler Volkspartei,Molise,2024,2023,13,0
UDC - Unione di centro,Molise,2024,2023,,1
Unione Sudamericana Emigrati Italiani,Molise,2024,2023,23,0
Union Valdotaine,Molise,2024,2023,,1
Azione,Campania,2024,2023,1831,0
Campobase,Campania,2024,2023,94,0
Centro Democratico,Campania,2024,2023,1467,0
Coraggio Italia,Campania,2024,2023,206,0
Democrazia Solidale - DemoS,Campania,2024,2023,147,0
Europa Verde-Verdi,Campania,2024,2023,7136,0
Fratelli d'Italia - Alleanza Nazionale,Campania,2024,2023,19258,0
Italia dei Valori,Campania,2024,2023,328,0
Italia Viva,Campania,2024,2023,3590,0
Lega Nord per l'Indipendenza della Padania,Campania,2024,2023,93,0
Lega per Salvini Premier,Campania,2024,2023,3162,0
L'Italia c'e'!,Campania,2024,2023,97,0
Movimento Associativo Italiani all'Estero - MAIE,Campania,2024,2023,459,0
Movimento Cinque Stelle,Campania,2024,2023,23801,0
Movimento politico Forza Italia,Campania,2024,2023,3452,0
Noi Moderati,Campania,2024,2023,4781,0
Partito Autonomista Trentino Tirolese,Campania,2024,2023,58,0
Partito Democratico,Campania,2024,2023,30262,0
Partito Socialista Italiano,Campania,2024,2023,2614,0
Piu' Europa,Campania,2024,2023,1697,0
Possibile,Campania,2024,2023,670,0
Radicali Italiani,Campania,2024,2023,1042,0
Sinistra Italiana,Campania,2024,2023,6130,0
Stella Alpina,Campania,2024,2023,91,0
Sud chiama Nord,Campania,2024,2023,4221,0
Sudtiroler Volkspartei,Campania,2024,2023,121,0
UDC - Unione di centro,Campania,2024,2023,131,0
Unione Sudamericana Emigrati Italiani,Campania,2024,2023,642,0
Union Valdotaine,Campania,2024,2023,147,0
Azione,Puglia,2024,2023,1155,0
Campobase,Puglia,2024,2023,44,0
Centro Democratico,Puglia,2024,2023,539,0
Coraggio Italia,Puglia,2024,2023,140,0
Democrazia Solidale - DemoS,Puglia,2024,2023,139,0
Europa Verde-Verdi,Puglia,2024,2023,3149,0
Fratelli d'Italia - Alleanza Nazionale,Puglia,2024,2023,14822,0
Italia dei Valori,Puglia,2024,2023,188,0
Italia Viva,Puglia,2024,2023,2360,0
Lega Nord per l'Indipendenza della Padania,Puglia,2024,2023,50,0
Lega per Salvini Premier,Puglia,2024,2023,1136,0
L'Italia c'e'!,Puglia,2024,2023,50,0
Movimento Associativo Italiani all'Estero - MAIE,Puglia,2024,2023,411,0
Movimento Cinque Stelle,Puglia,2024,2023,15670,0
Movimento politico Forza Italia,Puglia,2024,2023,2356,0
Noi Moderati,Puglia,2024,2023,1058,0
Partito Autonomista Trentino Tirolese,Puglia,2024,2023,39,0
Partito Democratico,Puglia,2024,2023,20179,0
Partito Socialista Italiano,Puglia,2024,2023,1158,0
Piu' Europa,Puglia,2024,2023,1175,0
Possibile,Puglia,2024,2023,508,0
Radicali Italiani,Puglia,2024,2023,592,0
Sinistra Italiana,Puglia,2024,2023,4013,0
Stella Alpina,Puglia,2024,2023,42,0
Sud chiama Nord,Puglia,2024,2023,3189,0
Sudtiroler Volkspartei,Puglia,2024,2023,112,0
UDC - Unione di centro,Puglia,2024,2023,245,0
Unione Sudamericana Emigrati Italiani,Puglia,2024,2023,291,0
Union Valdotaine,Puglia,2024,2023,80,0
Azione,Basilicata,2024,2023,293,0
Campobase,Basilicata,2024,2023,,1
Centro Democratico,Basilicata,2024,2023,81,0
Coraggio Italia,Basilicata,2024,2023,,1
Democrazia Solidale - DemoS,Basilicata,2024,2023,17,0
Europa Verde-Verdi,Basilicata,2024,2023,404,0
Fratelli d'Italia - Alleanza Nazionale,Basilicata,2024,2023,1604,0
Italia dei Valori,Basilicata,2024,2023,40,0
Italia Viva,Basilicata,2024,2023,358,0
Lega Nord per l'Indipendenza della Padania,Basilicata,2024,2023,,1
Lega per Salvini Premier,Basilicata,2024,2023,165,0
L'Italia c'e'!,Basilicata,2024,2023,,1
Movimento Associativo Italiani all'Estero - MAIE,Basilicata,2024,2023,29,0
Movimento Cinque Stelle,Basilicata,2024,2023,2350,0
Movimento politico Forza Italia,Basilicata,2024,2023,280,0
Noi Moderati,Basilicata,2024,2023,62,0
Partito Autonomista Trentino Tirolese,Basilicata,2024,2023,,1
Partito Democratico,Basilicata,2024,2023,3289,0
Partito Socialista Italiano,Basilicata,2024,2023,210,0
Piu' Europa,Basilicata,2024,2023,144,0
Possibile,Basilicata,2024,2023,98,0
Radicali Italiani,Basilicata,2024,2023,213,0
Sinistra Italiana,Basilicata,2024,2023,571,0
Stella Alpina,Basilicata,2024,2023,,1
Sud chiama Nord,Basilicata,2024,2023,177,0
Sudtiroler Volkspartei,Basilicata,2024,2023,10,0
UDC - Unione di centro,Basilicata,2024,2023,,1
Unione Sudamericana Emigrati Italiani,Basilicata,2024,2023,54,0
Union Valdotaine,Basilicata,2024,2023,,1
