party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Alternativa Popolare,Emilia Romagna,2019,2018,209,0
Articolo 1 Movimento Democratico e Progressista,Emilia Romagna,2019,2018,3160,0
Centro Democratico,Emilia Romagna,2019,2018,911,0
Federazione dei Verdi,Emilia Romagna,2019,2018,5951,0
Fratelli d'Italia - Alleanza Nazionale,Emilia Romagna,2019,2018,4782,0
IDEA - Identita' e Azione,Emilia Romagna,2019,2018,149,0
Lega Nord per l'Indipendenza della Padania,Emilia Romagna,2019,2018,4487,0
Lega per Salvini Premier,Emilia Romagna,2019,2018,24459,0
Movimento Associativo Italiani all'Estero,Emilia Romagna,2019,2018,427,0
Movimento La Puglia in piu',Emilia Romagna,2019,2018,493,0
Movimento Politico Forza Italia,Emilia Romagna,2019,2018,2202,0
Partito Autonomista Trentino Tirolese,Emilia Romagna,2019,2018,142,0
Partito della Rifondazione Comunista,Emilia Romagna,2019,2018,4729,0
Partito Democratico,Emilia Romagna,2019,2018,86240,0
Partito Socialista Italiano,Emilia Romagna,2019,2018,1007,0
Piu' Europa,Emilia Romagna,2019,2018,4516,0
Possibile,Emilia Romagna,2019,2018,1203,0
Sinistra Italiana,Emilia Romagna,2019,2018,3346,0
Sudtiroler Volkspartei,Emilia Romagna,2019,2018,414,0
Union Valdotaine,Emilia Romagna,2019,2018,119,0
Unione per il Trentino,Emilia Romagna,2019,2018,363,0
Unione Sudamericana Emigrati Italiani,Emilia Romagna,2019,2018,450,0
Alternativa Popolare,Toscana,2019,2018,165,0
Articolo 1 Movimento Democratico e Progressista,Toscana,2019,2018,1482,0
Centro Democratico,Toscana,2019,2018,841,0
Federazione dei Verdi,Toscana,2019,2018,3961,0
Fratelli d'Italia - Alleanza Nazionale,Toscana,2019,2018,4125,0
IDEA - Identita' e Azione,Toscana,2019,2018,68,0
Lega Nord per l'Indipendenza della Padania,Toscana,2019,2018,1612,0
Lega per Salvini Premier,Toscana,2019,2018,14015,0
Movimento Associativo Italiani all'Estero,Toscana,2019,2018,274,0
Movimento La Puglia in piu',Toscana,2019,2018,197,0
Movimento Politico Forza Italia,Toscana,2019,2018,1595,0
Partito Autonomista Trentino Tirolese,Toscana,2019,2018,85,0
Partito della Rifondazione Comunista,Toscana,2019,2018,5251,0
Partito Democratico,Toscana,2019,2018,60893,0
Partito Socialista Italiano,Toscana,2019,2018,1059,0
Piu' Europa,Toscana,2019,2018,3253,0
Possibile,Toscana,2019,2018,898,0
Sinistra Italiana,Toscana,2019,2018,4448,0
Sudtiroler Volkspartei,Toscana,2019,2018,255,0
Union Valdotaine,Toscana,2019,2018,101,0
Unione per il Trentino,Toscana,2019,2018,171,0
Unione Sudamericana Emigrati Italiani,Toscana,2019,2018,309,0
Alternativa Popolare,Umbria,2019,2018,37,0
Articolo 1 Movimento Democratico e Progressista,Umbria,2019,2018,396,0
Centro Democratico,Umbria,2019,2018,150,0
Federazione dei Verdi,Umbria,2019,2018,588,0
Fratelli d'Italia - Alleanza Nazionale,Umbria,2019,2018,1218,0
IDEA - Identita' e Azione,Umbria,2019,2018,11,0
Lega Nord per l'Indipendenza della Padania,Umbria,2019,2018,387,0
Lega per Salvini Premier,Umbria,2019,2018,3507,0
Movimento Associativo Italiani all'Estero,Umbria,2019,2018,62,0
Movimento La Puglia in piu',Umbria,2019,2018,47,0
Movimento Politico Forza Italia,Umbria,2019,2018,398,0
Partito Autonomista Trentino Tirolese,Umbria,2019,2018,20,0
Partito della Rifondazione Comunista,Umbria,2019,2018,861,0
Partito Democratico,Umbria,2019,2018,9236,0
Partito Socialista Italiano,Umbria,2019,2018,310,0
Piu' Europa,Umbria,2019,2018,543,0
Possibile,Umbria,2019,2018,113,0
Sinistra Italiana,Umbria,2019,2018,677,0
Sudtiroler Volkspartei,Umbria,2019,2018,33,0
Union Valdotaine,Umbria,2019,2018,20,0
Unione per il Trentino,Umbria,2019,2018,43,0
Unione Sudamericana Emigrati Italiani,Umbria,2019,2018,72,0
Alternativa Popolare,Marche,2019,2018,69,0
Articolo 1 Movimento Democratico e Progressista,Marche,2019,2018,511,0
Centro Democratico,Marche,2019,2018,221,0
Federazione dei Verdi,Marche,2019,2018,1104,0
Fratelli d'Italia - Alleanza Nazionale,Marche,2019,2018,1583,0
IDEA - Identita' e Azione,Marche,2019,2018,29,0
Lega Nord per l'Indipendenza della Padania,Marche,2019,2018,481,0
Lega per Salvini Premier,Marche,2019,2018,5393,0
Movimento Associativo Italiani all'Estero,Marche,2019,2018,116,0
Movimento La Puglia in piu',Marche,2019,2018,98,0
Movimento Politico Forza Italia,Marche,2019,2018,631,0
Partito Autonomista Trentino Tirolese,Marche,2019,2018,25,0
Partito della Rifondazione Comunista,Marche,2019,2018,989,0
Partito Democratico,Marche,2019,2018,12124,0
Partito Socialista Italiano,Marche,2019,2018,322,0
Piu' Europa,Marche,2019,2018,818,0
Possibile,Marche,2019,2018,355,0
Sinistra Italiana,Marche,2019,2018,835,0
Sudtiroler Volkspartei,Marche,2019,2018,80,0
Union Valdotaine,Marche,2019,2018,99,0
Unione per il Trentino,Marche,2019,2018,70,0
Unione Sudamericana Emigrati Italiani,Marche,2019,2018,110,0
Alternativa Popolare,Lazio,2019,2018,362,0
Articolo 1 Movimento Democratico e Progressista,Lazio,2019,2018,2367,0
Centro Democratico,Lazio,2019,2018,1362,0
Federazione dei Verdi,Lazio,2019,2018,6573,0
Fratelli d'Italia - Alleanza Nazionale,Lazio,2019,2018,14407,0
IDEA - Identita' e Azione,Lazio,2019,2018,160,0
Lega Nord per l'Indipendenza della Padania,Lazio,2019,2018,1167,0
Lega per Salvini Premier,Lazio,2019,2018,24477,0
Movimento Associativo Italiani all'Estero,Lazio,2019,2018,769,0
Movimento La Puglia in piu',Lazio,2019,2018,615,0
Movimento Politico Forza Italia,Lazio,2019,2018,3016,0
Partito Autonomista Trentino Tirolese,Lazio,2019,2018,125,0
Partito della Rifondazione Comunista,Lazio,2019,2018,6205,0
Partito Democratico,Lazio,2019,2018,57913,0
Partito Socialista Italiano,Lazio,2019,2018,1020,0
Piu' Europa,Lazio,2019,2018,6962,0
Possibile,Lazio,2019,2018,1410,0
Sinistra Italiana,Lazio,2019,2018,6289,0
Sudtiroler Volkspartei,Lazio,2019,2018,405,0
Union Valdotaine,Lazio,2019,2018,242,0
Unione per il Trentino,Lazio,2019,2018,547,0
Unione Sudamericana Emigrati Italiani,Lazio,2019,2018,787,0
Alternativa Popolare,Abruzzo,2019,2018,28,0
Articolo 1 Movimento Democratico e Progressista,Abruzzo,2019,2018,337,0
Centro Democratico,Abruzzo,2019,2018,126,0
Federazione dei Verdi,Abruzzo,2019,2018,724,0
Fratelli d'Italia - Alleanza Nazionale,Abruzzo,2019,2018,1594,0
IDEA - Identita' e Azione,Abruzzo,2019,2018,26,0
Lega Nord per l'Indipendenza della Padania,Abruzzo,2019,2018,137,0
Lega per Salvini Premier,Abruzzo,2019,2018,3169,0
Movimento Associativo Italiani all'Estero,Abruzzo,2019,2018,65,0
Movimento La Puglia in piu',Abruzzo,2019,2018,47,0
Movimento Politico Forza Italia,Abruzzo,2019,2018,485,0
Partito Autonomista Trentino Tirolese,Abruzzo,2019,2018,12,0
Partito della Rifondazione Comunista,Abruzzo,2019,2018,786,0
Partito Democratico,Abruzzo,2019,2018,4872,0
Partito Socialista Italiano,Abruzzo,2019,2018,229,0
Piu' Europa,Abruzzo,2019,2018,509,0
Possibile,Abruzzo,2019,2018,116,0
Sinistra Italiana,Abruzzo,2019,2018,541,0
Sudtiroler Volkspartei,Abruzzo,2019,2018,41,0
Union Valdotaine,Abruzzo,2019,2018,15,0
Unione per il Trentino,Abruzzo,2019,2018,32,0
Unione Sudamericana Emigrati Italiani,Abruzzo,2019,2018,92,0
Alternativa Popolare,Molise,2019,2018,,1
Articolo 1 Movimento Democratico e Progressista,Molise,2019,2018,42,0
Centro Democratico,Molise,2019,2018,86,0
Federazione dei Verdi,Molise,2019,2018,151,0
Fratelli d'Italia - Alleanza Nazionale,Molise,2019,2018,255,0
IDEA - Identita' e Azione,Molise,2019,2018,11,0
Lega Nord per l'Indipendenza della Padania,Molise,2019,2018,21,0
Lega per Salvini Premier,Molise,2019,2018,434,0
Movimento Associativo Italiani all'Estero,Molise,2019,2018,,1
Movimento La Puglia in piu',Molise,2019,2018,21,0
Movimento Politico Forza Italia,Molise,2019,2018,133,0
Partito Autonomista Trentino Tirolese,Molise,2019,2018,,1
Partito della Rifondazione Comunista,Molise,2019,2018,109,0
Partito Democratico,Molise,2019,2018,1222,0
Partito Socialista Italiano,Molise,2019,2018,44,0
Piu' Europa,Molise,2019,2018,69,0
Possibile,Molise,2019,2018,26,0
Sinistra Italiana,Molise,2019,2018,108,0
Sudtiroler Volkspartei,Molise,2019,2018,,1
Union Valdotaine,Molise,2019,2018,,1
Unione per il Trentino,Molise,2019,2018,,1
Unione Sudamericana Emigrati Italiani,Molise,2019,2018,25,0
Alternativa Popolare,Campania,2019,2018,256,0
Articolo 1 Movimento Democratico e Progressista,Campania,2019,2018,1662,0
Centro Democratico,Campania,2019,2018,1387,0
Federazione dei Verdi,Campania,2019,2018,3513,0
Fratelli d'Italia - Alleanza Nazionale,Campania,2019,2018,11194,0
IDEA - Identita' e Azione,Campania,2019,2018,137,0
Lega Nord per l'Indipendenza della Padania,Campania,2019,2018,215,0
Lega per Salvini Premier,Campania,2019,2018,6126,0
Movimento Associativo Italiani all'Estero,Campania,2019,2018,632,0
Movimento La Puglia in piu',Campania,2019,2018,174,0
Movimento Politico Forza Italia,Campania,2019,2018,3950,0
Partito Autonomista Trentino Tirolese,Campania,2019,2018,73,0
Partito della Rifondazione Comunista,Campania,2019,2018,2894,0
Partito Democratico,Campania,2019,2018,26378,0
Partito Socialista Italiano,Campania,2019,2018,2137,0
Piu' Europa,Campania,2019,2018,1850,0
Possibile,Campania,2019,2018,553,0
Sinistra Italiana,Campania,2019,2018,2840,0
Sudtiroler Volkspartei,Campania,2019,2018,92,0
Union Valdotaine,Campania,2019,2018,72,0
Unione per il Trentino,Campania,2019,2018,77,0
Unione Sudamericana Emigrati Italiani,Campania,2019,2018,337,0
Alternativa Popolare,Puglia,2019,2018,181,0
Articolo 1 Movimento Democratico e Progressista,Puglia,2019,2018,1076,0
Centro Democratico,Puglia,2019,2018,550,0
Federazione dei Verdi,Puglia,2019,2018,1766,0
Fratelli d'Italia - Alleanza Nazionale,Puglia,2019,2018,5310,0
IDEA - Identita' e Azione,Puglia,2019,2018,781,0
Lega Nord per l'Indipendenza della Padania,Puglia,2019,2018,186,0
Lega per Salvini Premier,Puglia,2019,2018,4682,0
Movimento Associativo Italiani all'Estero,Puglia,2019,2018,125,0
Movimento La Puglia in piu',Puglia,2019,2018,3276,0
Movimento Politico Forza Italia,Puglia,2019,2018,2740,0
Partito Autonomista Trentino Tirolese,Puglia,2019,2018,17,0
Partito della Rifondazione Comunista,Puglia,2019,2018,2023,0
Partito Democratico,Puglia,2019,2018,15420,0
Partito Socialista Italiano,Puglia,2019,2018,1024,0
Piu' Europa,Puglia,2019,2018,1363,0
Possibile,Puglia,2019,2018,247,0
Sinistra Italiana,Puglia,2019,2018,1723,0
Sudtiroler Volkspartei,Puglia,2019,2018,58,0
Union Valdotaine,Puglia,2019,2018,22,0
Unione per il Trentino,Puglia,2019,2018,37,0
Unione Sudamericana Emigrati Italiani,Puglia,2019,2018,142,0
Alternativa Popolare,Basilicata,2019,2018,,1
Articolo 1 Movimento Democratico e Progressista,Basilicata,2019,2018,452,0
Centro Democratico,Basilicata,2019,2018,70,0
Federazione dei Verdi,Basilicata,2019,2018,210,0
Fratelli d'Italia - Alleanza Nazionale,Basilicata,2019,2018,1391,0
IDEA - Identita' e Azione,Basilicata,2019,2018,71,0
Lega Nord per l'Indipendenza della Padania,Basilicata,2019,2018,22,0
Lega per Salvini Premier,Basilicata,2019,2018,637,0
Movimento Associativo Italiani all'Estero,Basilicata,2019,2018,26,0
Movimento La Puglia in piu',Basilicata,2019,2018,37,0
Movimento Politico Forza Italia,Basilicata,2019,2018,162,0
Partito Autonomista Trentino Tirolese,Basilicata,2019,2018,,1
Partito della Rifondazione Comunista,Basilicata,2019,2018,306,0
Partito Democratico,Basilicata,2019,2018,3191,0
Partito Socialista Italiano,Basilicata,2019,2018,202,0
Piu' Europa,Basilicata,2019,2018,147,0
Possibile,Basilicata,2019,2018,111,0
Sinistra Italiana,Basilicata,2019,2018,310,0
Sudtiroler Volkspartei,Basilicata,2019,2018,,1
Union Valdotaine,Basilicata,2019,2018,,1
Unione per il Trentino,Basilicata,2019,2018,,1
Unione Sudamericana Emigrati Italiani,Basilicata,2019,2018,40,0
Alternativa Popolare,Calabria,2019,2018,61,0
Articolo 1 Movimento Democratico e Progressista,Calabria,2019,2018,460,0
Centro Democratico,Calabria,2019,2018,389,0
Federazione dei Verdi,Calabria,2019,2018,597,0
Fratelli d'Italia - Alleanza Nazionale,Calabria,2019,2018,5929,0
IDEA - Identita' e Azione,Calabria,2019,2018,43,0
Lega Nord per l'Indipendenza della Padania,Calabria,2019,2018,137,0
Lega per Salvini Premier,Calabria,2019,2018,2300,0
Movimento Associativo Italiani all'Estero,Calabria,2019,2018,91,0
Movimento La Puglia in piu',Calabria,2019,2018,51,0
Movimento Politico Forza Italia,Calabria,2019,2018,1100,0
Partito Autonomista Trentino Tirolese,Calabria,2019,2018,,1
Partito della Rifondazione Comunista,Calabria,2019,2018,957,0
Partito Democratico,Calabria,2019,2018,7371,0
Partito Socialista Italiano,Calabria,2019,2018,693,0
Piu' Europa,Calabria,2019,2018,411,0
Possibile,Calabria,2019,2018,141,0
Sinistra Italiana,Calabria,2019,2018,592,0
Sudtiroler Volkspartei,Calabria,2019,2018,26,0
Union Valdotaine,Calabria,2019,2018,,1
Unione per il Trentino,Calabria,2019,2018,25,0
Unione Sudamericana Emigrati Italiani,Calabria,2019,2018,203,0
Alternativa Popolare,Sicilia,2019,2018,102,0
Articolo 1 Movimento Democratico e Progressista,Sicilia,2019,2018,867,0
Centro Democratico,Sicilia,2019,2018,809,0
Federazione dei Verdi,Sicilia,2019,2018,1874,0
Fratelli d'Italia - Alleanza Nazionale,Sicilia,2019,2018,7784,0
IDEA - Identita' e Azione,Sicilia,2019,2018,29,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2019,2018,266,0
Lega per Salvini Premier,Sicilia,2019,2018,5955,0
Movimento Associativo Italiani all'Estero,Sicilia,2019,2018,241,0
Movimento La Puglia in piu',Sicilia,2019,2018,62,0
Movimento Politico Forza Italia,Sicilia,2019,2018,2417,0
Partito Autonomista Trentino Tirolese,Sicilia,2019,2018,17,0
Partito della Rifondazione Comunista,Sicilia,2019,2018,1556,0
Partito Democratico,Sicilia,2019,2018,17610,0
Partito Socialista Italiano,Sicilia,2019,2018,782,0
Piu' Europa,Sicilia,2019,2018,1240,0
Possibile,Sicilia,2019,2018,324,0
Sinistra Italiana,Sicilia,2019,2018,2121,0
Sudtiroler Volkspartei,Sicilia,2019,2018,60,0
Union Valdotaine,Sicilia,2019,2018,37,0
Unione per il Trentino,Sicilia,2019,2018,58,0
Unione Sudamericana Emigrati Italiani,Sicilia,2019,2018,249,0
Alternativa Popolare,Sardegna,2019,2018,57,0
Articolo 1 Movimento Democratico e Progressista,Sardegna,2019,2018,845,0
Centro Democratico,Sardegna,2019,2018,871,0
Federazione dei Verdi,Sardegna,2019,2018,1094,0
Fratelli d'Italia - Alleanza Nazionale,Sardegna,2019,2018,2584,0
IDEA - Identita' e Azione,Sardegna,2019,2018,19,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2019,2018,294,0
Lega per Salvini Premier,Sardegna,2019,2018,4655,0
Movimento Associativo Italiani all'Estero,Sardegna,2019,2018,331,0
Movimento La Puglia in piu',Sardegna,2019,2018,33,0
Movimento Politico Forza Italia,Sardegna,2019,2018,673,0
Partito Autonomista Trentino Tirolese,Sardegna,2019,2018,25,0
Partito della Rifondazione Comunista,Sardegna,2019,2018,1297,0
Partito Democratico,Sardegna,2019,2018,12397,0
Partito Socialista Italiano,Sardegna,2019,2018,326,0
Piu' Europa,Sardegna,2019,2018,991,0
Possibile,Sardegna,2019,2018,424,0
Sinistra Italiana,Sardegna,2019,2018,1449,0
Sudtiroler Volkspartei,Sardegna,2019,2018,93,0
Union Valdotaine,Sardegna,2019,2018,51,0
Unione per il Trentino,Sardegna,2019,2018,54,0
Unione Sudamericana Emigrati Italiani,Sardegna,2019,2018,298,0
Alternativa Popolare,Non indicata,2019,2018,0,0
Articolo 1 Movimento Democratico e Progressista,Non indicata,2019,2018,0,0
Centro Democratico,Non indicata,2019,2018,0,0
Federazione dei Verdi,Non indicata,2019,2018,0,0
Fratelli d'Italia - Alleanza Nazionale,Non indicata,2019,2018,0,0
IDEA - Identita' e Azione,Non indicata,2019,2018,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2019,2018,0,0
Lega per Salvini Premier,Non indicata,2019,2018,0,0
Movimento Associativo Italiani all'Estero,Non indicata,2019,2018,0,0
Movimento La Puglia in piu',Non indicata,2019,2018,0,0
Movimento Politico Forza Italia,Non indicata,2019,2018,0,0
Partito Autonomista Trentino Tirolese,Non indicata,2019,2018,0,0
Partito della Rifondazione Comunista,Non indicata,2019,2018,0,0
Partito Democratico,Non indicata,2019,2018,0,0
Partito Socialista Italiano,Non indicata,2019,2018,0,0
Piu' Europa,Non indicata,2019,2018,0,0
Possibile,Non indicata,2019,2018,0,0
Sinistra Italiana,Non indicata,2019,2018,0,0
Sudtiroler Volkspartei,Non indicata,2019,2018,0,0
Union Valdotaine,Non indicata,2019,2018,0,0
Unione per il Trentino,Non indicata,2019,2018,0,0
Unione Sudamericana Emigrati Italiani,Non indicata,2019,2018,0,0
