party_name,region,declaration_year,tax_year,valid_choices,is_suppressed
Articolo 1 Movimento Democratico e Progressista,Sicilia,2018,2017,1050,0
Centro Democratico,Sicilia,2018,2017,699,0
Democrazia Solidale - Demo. S,Sicilia,2018,2017,54,0
Energie per l'Italia,Sicilia,2018,2017,977,0
Federazione dei Verdi,Sicilia,2018,2017,1049,0
Fratelli d'Italia,Sicilia,2018,2017,4078,0
Idea Identita' e Azione,Sicilia,2018,2017,17,0
Italia dei Valori,Sicilia,2018,2017,370,0
Lega Nord per l'Indipendenza della Padania,Sicilia,2018,2017,357,0
Lega per Salvini Premier,Sicilia,2018,2017,4209,0
Movimento Associativo Italiani all'Estero,Sicilia,2018,2017,154,0
Movimento La Puglia in Piu',Sicilia,2018,2017,40,0
Movimento politico Forza Italia,Sicilia,2018,2017,3118,0
Partito Autonomista Trentino Tirolese,Sicilia,2018,2017,30,0
Partito della Rifondazione Comunista,Sicilia,2018,2017,1733,0
Partito Democratico,Sicilia,2018,2017,14886,0
Partito Socialista Italiano,Sicilia,2018,2017,824,0
Popolari per l'Italia,Sicilia,2018,2017,67,0
Possibile,Sicilia,2018,2017,376,0
Scelta Civica,Sicilia,2018,2017,520,0
Sinistra Italiana,Sicilia,2018,2017,1451,0
Stella Alpina,Sicilia,2018,2017,46,0
Sudtiroler Volkspartei,Sicilia,2018,2017,68,0
Union Valdotaine,Sicilia,2018,2017,24,0
Unione di Centro,Sicilia,2018,2017,118,0
Unione per il Trentino,Sicilia,2018,2017,47,0
Alternativa Popolare,Sardegna,2018,2017,77,0
Articolo 1 Movimento Democratico e Progressista,Sardegna,2018,2017,930,0
Centro Democratico,Sardegna,2018,2017,820,0
Democrazia Solidale - Demo. S,Sardegna,2018,2017,25,0
Energie per l'Italia,Sardegna,2018,2017,210,0
Federazione dei Verdi,Sardegna,2018,2017,438,0
Fratelli d'Italia,Sardegna,2018,2017,1760,0
Idea Identita' e Azione,Sardegna,2018,2017,10,0
Italia dei Valori,Sardegna,2018,2017,143,0
Lega Nord per l'Indipendenza della Padania,Sardegna,2018,2017,397,0
Lega per Salvini Premier,Sardegna,2018,2017,3566,0
Movimento Associativo Italiani all'Estero,Sardegna,2018,2017,287,0
Movimento La Puglia in Piu',Sardegna,2018,2017,30,0
Movimento politico Forza Italia,Sardegna,2018,2017,911,0
Partito Autonomista Trentino Tirolese,Sardegna,2018,2017,44,0
Partito della Rifondazione Comunista,Sardegna,2018,2017,1321,0
Partito Democratico,Sardegna,2018,2017,10182,0
Partito Socialista Italiano,Sardegna,2018,2017,295,0
Popolari per l'Italia,Sardegna,2018,2017,40,0
Possibile,Sardegna,2018,2017,452,0
Scelta Civica,Sardegna,2018,2017,426,0
Sinistra Italiana,Sardegna,2018,2017,961,0
Stella Alpina,Sardegna,2018,2017,44,0
Sudtiroler Volkspartei,Sardegna,2018,2017,63,0
Union Valdotaine,Sardegna,2018,2017,47,0
Unione di Centro,Sardegna,2018,2017,55,0
Unione per il Trentino,Sardegna,2018,2017,44,0
Alternativa Popolare,Non indicata,2018,2017,0,0
Articolo 1 Movimento Democratico e Progressista,Non indicata,2018,2017,,1
Centro Democratico,Non indicata,2018,2017,,1
Democrazia Solidale - Demo. S,Non indicata,2018,2017,,1
Energie per l'Italia,Non indicata,2018,2017,0,0
Federazione dei Verdi,Non indicata,2018,2017,,1
Fratelli d'Italia,Non indicata,2018,2017,0,0
Idea Identita' e Azione,Non indicata,2018,2017,0,0
Italia dei Valori,Non indicata,2018,2017,0,0
Lega Nord per l'Indipendenza della Padania,Non indicata,2018,2017,0,0
Lega per Salvini Premier,Non indicata,2018,2017,,1
Movimento Associativo Italiani all'Estero,Non indicata,2018,2017,0,0
Movimento La Puglia in Piu',Non indicata,2018,2017,0,0
Movimento politico Forza Italia,Non indicata,2018,2017,0,0
Partito Autonomista Trentino Tirolese,Non indicata,2018,2017,0,0
Partito della Rifondazione Comunista,Non indicata,2018,2017,,1
Partito Democratico,Non indicata,2018,2017,11,0
Partito Socialista Italiano,Non indicata,2018,2017,0,0
Popolari per l'Italia,Non indicata,2018,2017,0,0
Possibile,Non indicata,2018,2017,0,0
Scelta Civica,Non indicata,2018,2017,,1
Sinistra Italiana,Non indicata,2018,2017,,1
Stella Alpina,Non indicata,2018,2017,0,0
Sudtiroler Volkspartei,Non indicata,2018,2017,0,0
Union Valdotaine,Non indicata,2018,2017,0,0
Unione di Centro,Non indicata,2018,2017,0,0
Unione per il Trentino,Non indicata,2018,2017,0,0
